,batteryPercentageState,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,visibility,windBearing,windSpeed
2017-06-20 02:30:00,,775.66016,0.0,0.0,788.99347,0.0,,,,,,,,,,,,,,
2017-06-20 02:34:49,9.414128999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 02:39:50,9.48409,,,,,,,,,,,,,,,,,,,
2017-06-20 02:44:49,9.496603,,,,,,,,,,,,,,,,,,,
2017-06-20 02:45:00,,888.00464,0.0,0.0,903.00464,0.0,,,,,,,,,,,,,,
2017-06-20 02:49:50,9.496603,,,,,,,,,,,,,,,,,,,
2017-06-20 02:54:49,9.561322,,,,,,,,,,,,,,,,,,,
2017-06-20 02:59:48,9.553944,,,,,,,,,,,,,,,,,,,
2017-06-20 03:00:00,,707.77344,0.0,0.0,719.4401,0.0,83.3,0.22,65.0,0.57,clear-day,0.0,0.0,,1014.26,Clear,81.48,10.0,66.0,9.05
2017-06-20 03:04:49,9.564949,,,,,,,,,,,,,,,,,,,
2017-06-20 03:09:48,9.503941000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 03:14:49,9.655492,,,,,,,,,,,,,,,,,,,
2017-06-20 03:15:00,,1062.8466,0.0,0.0,1070.8466,0.0,,,,,,,,,,,,,,
2017-06-20 03:19:48,9.580377,,,,,,,,,,,,,,,,,,,
2017-06-20 03:24:48,9.654,,,,,,,,,,,,,,,,,,,
2017-06-20 03:29:48,9.575289999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 03:30:00,,985.7856,0.0,0.0,995.11896,0.0,,,,,,,,,,,,,,
2017-06-20 03:34:48,9.667953500000001,,,,,,,,,,,,,,,,,,,
2017-06-20 03:39:48,9.722222,,,,,,,,,,,,,,,,,,,
2017-06-20 03:44:47,9.649529,,,,,,,,,,,,,,,,,,,
2017-06-20 03:45:00,,1005.7392,0.0,0.0,1015.4058,0.0,,,,,,,,,,,,,,
2017-06-20 03:49:47,9.654,,,,,,,,,,,,,,,,,,,
2017-06-20 03:54:47,9.737655,,,,,,,,,,,,,,,,,,,
2017-06-20 03:59:47,9.746678999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 04:00:00,,830.77704,0.0,0.0,839.77704,0.0,82.29,0.21,64.1,0.57,clear-day,0.0,0.0,,1014.45,Clear,80.69,10.0,69.0,9.55
2017-06-20 04:04:45,9.652510000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 04:09:45,9.607055,,,,,,,,,,,,,,,,,,,
2017-06-20 04:14:46,9.75572,,,,,,,,,,,,,,,,,,,
2017-06-20 04:15:00,,891.8265,0.0,0.0,907.8265,0.0,,,,,,,,,,,,,,
2017-06-20 04:19:45,9.760618,,,,,,,,,,,,,,,,,,,
2017-06-20 04:24:46,9.814815,,,,,,,,,,,,,,,,,,,
2017-06-20 04:29:45,9.760618,,,,,,,,,,,,,,,,,,,
2017-06-20 04:30:00,,946.57745,0.0,0.0,959.9108,0.0,,,,,,,,,,,,,,
2017-06-20 04:34:46,9.756098,,,,,,,,,,,,,,,,,,,
2017-06-20 04:39:45,9.825429,,,,,,,,,,,,,,,,,,,
2017-06-20 04:44:46,9.814815,,,,,,,,,,,,,,,,,,,
2017-06-20 04:45:00,,1044.0698,0.0,0.0,1054.0698,0.0,,,,,,,,,,,,,,
2017-06-20 04:49:45,9.814815,,,,,,,,,,,,,,,,,,,
2017-06-20 04:54:44,9.7696705,,,,,,,,,,,,,,,,,,,
2017-06-20 04:59:45,9.746678999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 05:00:00,,979.4783,0.0,0.0,993.4783,0.0,79.65,0.25,65.22,0.63,partly-cloudy-day,0.0,0.0,,1014.98,Partly Cloudy,79.1,10.0,50.0,8.07
2017-06-20 05:04:44,9.8133,,,,,,,,,,,,,,,,,,,
2017-06-20 05:09:45,9.823911,,,,,,,,,,,,,,,,,,,
2017-06-20 05:14:44,9.837838,,,,,,,,,,,,,,,,,,,
2017-06-20 05:15:00,,1162.5306,0.0,0.0,1171.864,0.0,,,,,,,,,,,,,,
2017-06-20 05:19:45,9.853282,,,,,,,,,,,,,,,,,,,
2017-06-20 05:24:44,9.839357000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 05:29:43,9.837838,,,,,,,,,,,,,,,,,,,
2017-06-20 05:30:00,,844.1294,0.0,0.0,846.1294,0.0,,,,,,,,,,,,,,
2017-06-20 05:34:44,9.848719000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 05:39:43,9.853282,,,,,,,,,,,,,,,,,,,
2017-06-20 05:44:43,9.856326,,,,,,,,,,,,,,,,,,,
2017-06-20 05:45:00,,866.7002,0.0,0.0,874.3669,0.0,,,,,,,,,,,,,,
2017-06-20 05:49:43,9.85176,,,,,,,,,,,,,,,,,,,
2017-06-20 05:54:43,9.907408,,,,,,,,,,,,,,,,,,,
2017-06-20 05:59:43,9.8348,,,,,,,,,,,,,,,,,,,
2017-06-20 06:00:00,,968.3833599999999,0.0,16.0,951.3833599999999,16.0,78.0,0.36,68.0,0.74,partly-cloudy-night,0.0,0.0,,1015.26,Partly Cloudy,77.13,10.0,74.0,10.49
2017-06-20 06:04:43,9.856326,,,,,,,,,,,,,,,,,,,
2017-06-20 06:09:42,9.907408,,,,,,,,,,,,,,,,,,,
2017-06-20 06:14:42,9.907408,,,,,,,,,,,,,,,,,,,
2017-06-20 06:15:00,,1045.6188,0.0,504.33334,541.2854,504.33334,,,,,,,,,,,,,,
2017-06-20 06:19:42,9.958378,,,,,,,,,,,,,,,,,,,
2017-06-20 06:24:41,9.905878999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 06:29:42,9.9106045,,,,,,,,,,,,,,,,,,,
2017-06-20 06:30:00,,1165.8405,0.0,772.0,393.8405,772.0,,,,,,,,,,,,,,
2017-06-20 06:34:41,9.910466,,,,,,,,,,,,,,,,,,,
2017-06-20 06:39:42,9.915189,,,,,,,,,,,,,,,,,,,
2017-06-20 06:44:41,9.910466,,,,,,,,,,,,,,,,,,,
2017-06-20 06:45:00,,722.7367,9.036118,652.0,79.77280400000001,652.0,,,,,,,,,,,,,,
2017-06-20 06:49:42,10.027769000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 06:54:41,10.074050999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 06:59:40,10.259179,,,,,,,,,,,,,,,,,,,
2017-06-20 07:00:00,,784.0968,27.170813,809.0,2.267629,784.0968,78.24,0.14,67.56,0.72,clear-night,0.0,0.0,,1015.83,Clear,77.43,10.0,66.0,9.79
2017-06-20 07:04:41,10.351744,,,,,,,,,,,,,,,,,,,
2017-06-20 07:09:40,10.783709,,,,,,,,,,,,,,,,,,,
2017-06-20 07:14:41,11.447084,,,,,,,,,,,,,,,,,,,
2017-06-20 07:15:00,,1106.053,44.33382,1141.3334,9.053459,1106.053,,,,,,,,,,,,,,
2017-06-20 07:19:40,12.341869,,,,,,,,,,,,,,,,,,,
2017-06-20 07:24:41,13.591484,,,,,,,,,,,,,,,,,,,
2017-06-20 07:29:40,14.393704999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 07:30:00,,793.9834599999999,14.12925,804.6667,3.4460347000000002,793.9834599999999,,,,,,,,,,,,,,
2017-06-20 07:34:41,14.609689000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 07:39:40,15.427338,,,,,,,,,,,,,,,,,,,
2017-06-20 07:44:39,16.368404,,,,,,,,,,,,,,,,,,,
2017-06-20 07:45:00,,710.6232,33.04345,745.6667,0.0,710.6232,,,,,,,,,,,,,,
2017-06-20 07:49:40,17.55631,,,,,,,,,,,,,,,,,,,
2017-06-20 07:54:39,18.836779,,,,,,,,,,,,,,,,,,,
2017-06-20 07:59:39,20.348658,,,,,,,,,,,,,,,,,,,
2017-06-20 08:00:00,,739.8962,125.59838,863.3333,2.1612542,739.8962,77.42,0.17,68.66,0.77,clear-night,0.0,0.0,,1016.23,Clear,76.46,10.0,62.0,6.6
2017-06-20 08:04:39,21.937673999999998,,,,,,,,,,,,,,,,,,,
2017-06-20 08:09:39,23.665535000000002,,,,,,,,,,,,,,,,,,,
2017-06-20 08:14:39,25.208270000000002,,,,,,,,,,,,,,,,,,,
2017-06-20 08:15:00,,1097.6318,12.743205,1103.6666,6.708359,1097.6318,,,,,,,,,,,,,,
2017-06-20 08:19:39,26.843566999999997,,,,,,,,,,,,,,,,,,,
2017-06-20 08:24:38,28.32459,,,,,,,,,,,,,,,,,,,
2017-06-20 08:29:38,30.021599,,,,,,,,,,,,,,,,,,,
2017-06-20 08:30:00,,1168.8091,0.0,1112.6666,56.14236,1112.6666,,,,,,,,,,,,,,
2017-06-20 08:34:38,31.68775,,,,,,,,,,,,,,,,,,,
2017-06-20 08:39:37,33.384758000000005,,,,,,,,,,,,,,,,,,,
2017-06-20 08:44:38,35.452023,,,,,,,,,,,,,,,,,,,
2017-06-20 08:45:00,,799.5419999999999,3.4580154000000003,802.0,0.0,799.5419999999999,,,,,,,,,,,,,,
2017-06-20 08:49:37,38.18266,,,,,,,,,,,,,,,,,,,
2017-06-20 08:54:38,40.512188,,,,,,,,,,,,,,,,,,,
2017-06-20 08:59:37,43.597656,,,,,,,,,,,,,,,,,,,
2017-06-20 09:00:00,,975.1487400000001,17.265503,960.6667,31.74755,960.6667,76.41,0.14,67.11,0.75,clear-night,0.0012,0.12,rain,1016.02,Clear,75.62,10.0,62.0,4.58
2017-06-20 09:04:36,46.266582,,,,,,,,,,,,,,,,,,,
2017-06-20 09:09:37,49.151497,,,,,,,,,,,,,,,,,,,
2017-06-20 09:14:36,52.005554,,,,,,,,,,,,,,,,,,,
2017-06-20 09:15:00,,1028.5539999999999,73.61081999999999,1099.6666,1.4980875,1028.5539999999999,,,,,,,,,,,,,,
2017-06-20 09:19:37,55.060165000000005,,,,,,,,,,,,,,,,,,,
2017-06-20 09:24:36,58.22277,,,,,,,,,,,,,,,,,,,
2017-06-20 09:29:37,60.567726,,,,,,,,,,,,,,,,,,,
2017-06-20 09:30:00,,1514.5894,0.0,1505.3334,9.256058,1505.3334,,,,,,,,,,,,,,
2017-06-20 09:34:36,63.066956000000005,,,,,,,,,,,,,,,,,,,
2017-06-20 09:39:37,65.95186600000001,,,,,,,,,,,,,,,,,,,
2017-06-20 09:44:36,68.74422,,,,,,,,,,,,,,,,,,,
2017-06-20 09:45:00,,573.5796,128.45973,675.0,27.039345,573.5796,,,,,,,,,,,,,,
2017-06-20 09:49:35,71.9531,,,,,,,,,,,,,,,,,,,
2017-06-20 09:54:36,75.732796,,,,,,,,,,,,,,,,,,,
2017-06-20 09:59:35,78.2166,,,,,,,,,,,,,,,,,,,
2017-06-20 10:00:00,,1136.0439999999999,363.04764,1433.0,66.09154000000001,1136.0439999999999,75.81,0.06,67.73,0.78,clear-night,0.0,0.0,,1015.71,Clear,74.93,10.0,55.0,8.69
2017-06-20 10:04:36,80.49985,,,,,,,,,,,,,,,,,,,
2017-06-20 10:09:35,83.66245,,,,,,,,,,,,,,,,,,,
2017-06-20 10:14:36,86.51651,,,,,,,,,,,,,,,,,,,
2017-06-20 10:15:00,,1342.0028,202.58231999999998,1537.3334,7.251765,1342.0028,,,,,,,,,,,,,,
2017-06-20 10:19:35,89.46313,,,,,,,,,,,,,,,,,,,
2017-06-20 10:24:35,93.381676,,,,,,,,,,,,,,,,,,,
2017-06-20 10:29:35,97.03795,,,,,,,,,,,,,,,,,,,
2017-06-20 10:30:00,,1102.2009,3429.7990000000004,4532.0,0.0,1102.2009,,,,,,,,,,,,,,
2017-06-20 10:34:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 10:39:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 10:44:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 10:45:00,,1172.4237,3376.9097,4549.3335,0.0,1172.4237,,,,,,,,,,,,,,
2017-06-20 10:49:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 10:54:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 10:59:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:00:00,,1185.4835,3625.8499,4811.3335,0.0,1185.4835,74.57,0.06,66.11,0.77,clear-night,0.0061,0.12,rain,1015.42,Clear,73.87,10.0,91.0,3.16
2017-06-20 11:04:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:09:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:14:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:15:00,,1280.3873,3468.6125,4749.0,0.0,1280.3873,,,,,,,,,,,,,,
2017-06-20 11:19:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:24:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:29:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:30:00,,1314.9453,3181.388,4496.3335,0.0,1314.9453,,,,,,,,,,,,,,
2017-06-20 11:34:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:39:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:44:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:45:00,,822.4815,1969.1852,2791.6667,0.0,822.4815,,,,,,,,,,,,,,
2017-06-20 11:49:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:54:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 11:59:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:00:00,,1310.3505,4590.6494,5901.0,0.0,1310.3505,71.18,0.2,61.49,0.72,clear-night,0.0,0.0,,1014.63,Clear,71.0,10.0,100.0,0.69
2017-06-20 12:04:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:09:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:14:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:15:00,,1130.9872,2384.013,3519.3333,0.0,1130.9872,,,,,,,,,,,,,,
2017-06-20 12:19:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:24:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:29:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:30:00,,924.75146,1863.2485,2788.0,0.0,924.75146,,,,,,,,,,,,,,
2017-06-20 12:34:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:39:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:44:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:45:00,,1044.2256,1689.1078,2733.3333,0.0,1044.2256,,,,,,,,,,,,,,
2017-06-20 12:49:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:54:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 12:59:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:00:00,,887.0896,1831.5770000000002,2718.6667,0.0,887.0896,70.44,0.0,63.05,0.79,clear-night,0.0,0.0,,1014.38,Clear,70.04,10.0,205.0,2.21
2017-06-20 13:04:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:09:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:14:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:15:00,,1265.8938,1527.4396,2784.6667,0.0,1265.8938,,,,,,,,,,,,,,
2017-06-20 13:19:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:24:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:29:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:30:00,,2096.1348,698.19855,2794.3333,0.0,2096.1348,,,,,,,,,,,,,,
2017-06-20 13:34:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:39:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:44:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:45:00,,1401.8622,1205.4711,2607.3333,0.0,1401.8622,,,,,,,,,,,,,,
2017-06-20 13:49:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:54:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 13:59:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:00:00,,1028.1564,2048.177,3076.3333,0.0,1028.1564,70.93,0.1,63.33,0.78,clear-night,0.0,0.0,,1014.49,Clear,70.51,10.0,130.0,1.88
2017-06-20 14:04:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:09:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:14:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:15:00,,1380.0271,1088.9729,2469.0,0.0,1380.0271,,,,,,,,,,,,,,
2017-06-20 14:19:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:24:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:29:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:30:00,,1187.1665,2981.1667,4168.3335,0.0,1187.1665,,,,,,,,,,,,,,
2017-06-20 14:34:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:39:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:44:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:45:00,,1068.9866,836.01337,1905.0,0.0,1068.9866,,,,,,,,,,,,,,
2017-06-20 14:49:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:54:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 14:59:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:00:00,,976.9822,1377.6844,2354.6667,0.0,976.9822,71.65,0.24,63.62,0.77,clear-night,0.0,0.0,,1014.81,Clear,71.21,10.0,205.0,1.26
2017-06-20 15:04:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:09:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:14:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:15:00,,1167.098,2155.2354,3322.3333,0.0,1167.098,,,,,,,,,,,,,,
2017-06-20 15:19:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:24:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:29:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:30:00,,1033.9213,1229.4121,2263.3333,0.0,1033.9213,,,,,,,,,,,,,,
2017-06-20 15:34:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:39:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:44:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:45:00,,903.2687,1429.398,2335.0,0.0,903.2687,,,,,,,,,,,,,,
2017-06-20 15:49:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:54:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 15:59:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:00:00,,1077.3127,166.22533,1240.0,3.5381062000000005,1077.3127,71.9,0.26,64.61,0.79,partly-cloudy-day,0.0,0.0,,1015.34,Partly Cloudy,71.34,10.0,146.0,2.56
2017-06-20 16:04:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:09:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:14:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:15:00,,782.1164,285.21695,1067.3334,0.0,782.1164,,,,,,,,,,,,,,
2017-06-20 16:19:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:24:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:29:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:30:00,,824.0586,630.2747,1454.3334,0.0,824.0586,,,,,,,,,,,,,,
2017-06-20 16:34:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:39:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:44:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:45:00,,873.7871,224.54622,1098.3334,0.0,873.7871,,,,,,,,,,,,,,
2017-06-20 16:49:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:54:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 16:59:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 17:00:00,,639.77234,1.1977743,639.3333,1.6368040000000001,639.3333,73.41,0.27,64.01,0.74,partly-cloudy-day,0.0,0.0,,1015.99,Partly Cloudy,72.95,9.56,356.0,1.65
2017-06-20 17:04:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 17:09:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-20 17:14:20,93.580246,,,,,,,,,,,,,,,,,,,
2017-06-20 17:15:00,,723.9012,7.794642,729.6667,2.0291773999999996,723.9012,,,,,,,,,,,,,,
2017-06-20 17:19:21,93.34876,,,,,,,,,,,,,,,,,,,
2017-06-20 17:24:20,92.96296,,,,,,,,,,,,,,,,,,,
2017-06-20 17:29:21,92.762344,,,,,,,,,,,,,,,,,,,
2017-06-20 17:30:00,,1020.0698,5.155889,1022.3333,1.8924026000000003,1020.0698,,,,,,,,,,,,,,
2017-06-20 17:34:20,92.65432,,,,,,,,,,,,,,,,,,,
2017-06-20 17:39:19,92.02161,,,,,,,,,,,,,,,,,,,
2017-06-20 17:44:20,91.28086,,,,,,,,,,,,,,,,,,,
2017-06-20 17:45:00,,259.3527,28.123339,286.0,2.4760258,259.3527,,,,,,,,,,,,,,
2017-06-20 17:49:19,90.97222,,,,,,,,,,,,,,,,,,,
2017-06-20 17:54:20,91.21914,,,,,,,,,,,,,,,,,,,
2017-06-20 17:59:19,91.388885,,,,,,,,,,,,,,,,,,,
2017-06-20 18:00:00,,679.84863,6.2954154,677.6667,8.477371,677.6667,76.98,0.23,64.27,0.66,clear-day,0.0,0.0,,1016.42,Clear,76.53,9.9,351.0,1.0
2017-06-20 18:04:20,91.17284000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 18:09:19,90.46296,,,,,,,,,,,,,,,,,,,
2017-06-20 18:14:20,89.6142,,,,,,,,,,,,,,,,,,,
2017-06-20 18:15:00,,786.956,4.195562000000001,791.0,0.15157063,786.956,,,,,,,,,,,,,,
2017-06-20 18:19:19,88.888885,,,,,,,,,,,,,,,,,,,
2017-06-20 18:24:18,88.14815,,,,,,,,,,,,,,,,,,,
2017-06-20 18:29:19,87.19136,,,,,,,,,,,,,,,,,,,
2017-06-20 18:30:00,,646.57074,6.473821,650.3333,2.7112477000000004,646.57074,,,,,,,,,,,,,,
2017-06-20 18:34:18,86.388885,,,,,,,,,,,,,,,,,,,
2017-06-20 18:39:19,85.80247,,,,,,,,,,,,,,,,,,,
2017-06-20 18:44:18,84.90741,,,,,,,,,,,,,,,,,,,
2017-06-20 18:45:00,,842.06665,3.0841267000000006,839.0,6.150757,839.0,,,,,,,,,,,,,,
2017-06-20 18:49:19,84.012344,,,,,,,,,,,,,,,,,,,
2017-06-20 18:54:18,83.02469,,,,,,,,,,,,,,,,,,,
2017-06-20 18:59:18,81.77469,,,,,,,,,,,,,,,,,,,
2017-06-20 19:00:00,,1274.2844,0.25574747,1271.0,3.5400949999999995,1271.0,81.43,0.2,65.2,0.62,clear-day,0.0,0.0,,1016.36,Clear,79.55,10.0,350.0,0.49
2017-06-20 19:04:18,80.3858,,,,,,,,,,,,,,,,,,,
2017-06-20 19:09:17,78.78086,,,,,,,,,,,,,,,,,,,
2017-06-20 19:14:18,77.17593000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 19:15:00,,1568.8823,5.64918,1574.0,0.53142804,1568.8823,,,,,,,,,,,,,,
2017-06-20 19:19:17,74.69136,,,,,,,,,,,,,,,,,,,
2017-06-20 19:24:17,72.608025,,,,,,,,,,,,,,,,,,,
2017-06-20 19:29:17,71.265434,,,,,,,,,,,,,,,,,,,
2017-06-20 19:30:00,,1112.1993,3.0895843999999997,1113.0,2.2888794,1112.1993,,,,,,,,,,,,,,
2017-06-20 19:34:17,69.737656,,,,,,,,,,,,,,,,,,,
2017-06-20 19:39:16,68.27161,,,,,,,,,,,,,,,,,,,
2017-06-20 19:44:16,66.91358000000001,,,,,,,,,,,,,,,,,,,
2017-06-20 19:45:00,,1501.2021,2.5436199,1496.0,7.7457633,1496.0,,,,,,,,,,,,,,
2017-06-20 19:49:16,65.58641999999999,,,,,,,,,,,,,,,,,,,
2017-06-20 19:54:15,63.719134999999994,,,,,,,,,,,,,,,,,,,
2017-06-20 19:59:16,62.160492000000005,,,,,,,,,,,,,,,,,,,
2017-06-20 20:00:00,,1411.5093,2.1574352,1413.6666,0.0,1411.5093,82.44,0.27,64.12,0.57,partly-cloudy-day,0.0,0.0,,1016.21,Partly Cloudy,80.84,10.0,68.0,1.39
2017-06-20 20:04:15,60.370369999999994,,,,,,,,,,,,,,,,,,,
2017-06-20 20:09:16,58.580245999999995,,,,,,,,,,,,,,,,,,,
2017-06-20 20:14:15,56.88271700000001,,,,,,,,,,,,,,,,,,,
2017-06-20 20:15:00,,1412.7367,7.9299417000000005,1420.6666,0.0,1412.7367,,,,,,,,,,,,,,
2017-06-20 20:19:16,55.200619999999994,,,,,,,,,,,,,,,,,,,
2017-06-20 20:24:15,53.564816,,,,,,,,,,,,,,,,,,,
2017-06-20 20:29:14,51.820988,,,,,,,,,,,,,,,,,,,
2017-06-20 20:30:00,,1079.9174,0.0,1072.6666,7.2506866,1072.6666,,,,,,,,,,,,,,
2017-06-20 20:34:15,50.15432,,,,,,,,,,,,,,,,,,,
2017-06-20 20:39:14,48.703705,,,,,,,,,,,,,,,,,,,
2017-06-20 20:44:15,47.206790000000005,,,,,,,,,,,,,,,,,,,
2017-06-20 20:45:00,,1482.4795,2.0431786,1477.5,7.0226383000000006,1477.5,,,,,,,,,,,,,,
2017-06-20 20:49:14,45.555557,,,,,,,,,,,,,,,,,,,
2017-06-20 20:54:15,43.53395,,,,,,,,,,,,,,,,,,,
2017-06-20 20:59:14,41.774693,,,,,,,,,,,,,,,,,,,
2017-06-20 20:59:24,41.712963,,,,,,,,,,,,,,,,,,,
2017-06-20 21:00:00,,1474.1014,4.099462,1475.3334,2.867513,1474.1014,82.63,0.23,63.99,0.56,clear-day,0.0,0.0,,1016.02,Clear,81.09,10.0,82.0,5.05
2017-06-20 21:00:01,41.496914000000004,,,,,,,,,,,,,,,,,,,
2017-06-20 21:05:01,39.62963,,,,,,,,,,,,,,,,,,,
2017-06-20 21:10:01,37.71605,,,,,,,,,,,,,,,,,,,
2017-06-20 21:15:00,,1435.1654,3.8829296,1433.0,6.0483910000000005,1433.0,,,,,,,,,,,,,,
2017-06-20 21:15:01,35.648148,,,,,,,,,,,,,,,,,,,
2017-06-20 21:20:00,33.67284,,,,,,,,,,,,,,,,,,,
2017-06-20 21:25:00,31.882715,,,,,,,,,,,,,,,,,,,
2017-06-20 21:30:00,30.108025,1488.5159,33.485275,1521.0,1.0011393,1488.5159,,,,,,,,,,,,,,
2017-06-20 21:35:00,28.16358,,,,,,,,,,,,,,,,,,,
2017-06-20 21:39:59,26.049383,,,,,,,,,,,,,,,,,,,
2017-06-20 21:45:00,24.290123,1438.7191,4.400165599999999,1442.0,1.1192245,1438.7191,,,,,,,,,,,,,,
2017-06-20 21:50:00,22.453703,,,,,,,,,,,,,,,,,,,
2017-06-20 21:54:59,20.540123,,,,,,,,,,,,,,,,,,,
2017-06-20 21:59:59,18.858025,,,,,,,,,,,,,,,,,,,
